EVENT_TIME,SL_DEPTH,DSL_VAL,FLOW_VAL,G1_ELEVATION,USL_VAL,hu,hd,Cd,Q_MI,SL_DEPTH_COR,Vg,Vu,Area_ch,Vc,V,h,G1_ANGLE,Vg_hor,Cc,Vg_d,DDSL_VAL,HL,WS
2021-03-09 19:55:00,0.508,8.9411279,266.0754,8.777,9.3086465,0.5316465000000008,0.16412790000000044,0.693837299772858,2.976801710709784,9.006375166666668,1.4939200818465483,0.6009453986322607,7.9267673999999975,0.3755379160879358,0.17914947251137778,-0.06524726666666858,29.046778264251785,1.3060201924771868,0.6966146815898452,2.144542917810829,9.274010485714285,-0.09211741428571435,-2.4215934354814498e-05
2021-03-09 22:10:00,0.503,8.931543,280.7762125,8.7342,9.2982803,0.5640803000000005,0.19734300000000005,0.6857047071453058,3.2151878677880115,9.001375166666667,1.5207780640125985,0.6542010480761792,7.869257999999997,0.40857573455947344,0.1925356238663346,-0.06983216666666792,27.503422864907904,1.3489046645942844,0.694026744937806,2.191238414232697,9.256864945454545,-0.09967805454545448,-2.6203484370519052e-05
2021-03-10 06:40:00,0.512,8.9313867,278.335425,8.748,9.3034023,0.5554023000000008,0.1833866999999998,0.6896879328578757,3.159526213692705,9.010375166666668,1.5178005533546879,0.6403740849392832,7.868320199999994,0.4015502843532864,0.18956852405067967,-0.0789884666666687,27.99861770414939,1.3401555356831214,0.6949004432716264,2.1841985683716163,9.266669095,-0.08971760499999987,-2.358506966351206e-05
2021-03-10 16:00:00,0.498,8.9220527,278.9788615384616,8.7165,9.2794878,0.5629878000000001,0.20555270000000014,0.6824892498863796,3.190818602724964,8.996375166666667,1.512180207453333,0.6586824325906177,7.8123162,0.40843439013963156,0.19318856072229773,-0.07432246666666664,26.87151994538845,1.348898484014992,0.6928497451894676,2.1825514376711075,9.254135389473685,-0.09291731052631497,-2.4426212020587532e-05
2021-03-10 16:30:00,0.5,8.9273613,279.72999999999996,8.702,9.2715908,0.5695908000000003,0.22536129999999943,0.6757184221424518,3.214904177036182,8.998375166666667,1.5059324261308862,0.667734235171101,7.844167799999996,0.4098464310052347,0.1938955691580539,-0.07101386666666798,26.35648227722848,1.3493895675444376,0.6918371904335207,2.176715052261408,9.252553978947368,-0.09980732105263107,-2.6237466102163792e-05
2021-03-10 16:55:00,0.506,8.9296797,284.38570000000004,8.6822,9.2626475,0.5804475,0.24747969999999953,0.6684414417850317,3.27164075435555,9.004375166666668,1.5038450209633827,0.6842823607663113,7.858078199999996,0.41634107870745696,0.19650162780179342,-0.07469546666666815,25.65686394301204,1.355570794203133,0.6903822638336284,2.1782787590930726,9.251236136842106,-0.10344356315789333,-2.7193365709225376e-05
2021-03-10 21:05:00,0.519,8.94488675,270.29953333333333,8.786,9.3246191,0.5386191,0.15888675000000063,0.6963826715953815,3.0466909697884317,9.017375166666667,1.5092009616026099,0.6077099703925675,7.949320500000001,0.3832643267796828,0.18140829296579702,-0.07248841666666728,29.374225197553606,1.3151698737359758,0.6971139638887621,2.164927170851267,9.27490392,-0.09498283000000035,-2.4969198212408083e-05
2021-03-11 14:40:00,0.473,8.9034023,253.3294142857143,8.767333333333333,9.2807188,0.5133854666666675,0.13606896666666657,0.7016499414930448,2.856562122545931,8.971375166666668,1.484569455575512,0.5891205899997082,7.700413799999998,0.37096215823439666,0.17839483526036676,-0.06797286666666835,28.696229446147314,1.3022313164831862,0.6960613111198276,2.1328142102699656,9.25181953076923,-0.07658276923076918,-2.0132168567499785e-05
2021-03-11 19:55:00,0.51,8.9335098,289.5329222222222,8.657,9.2523906,0.5953906,0.2765097999999995,0.6587242032253244,3.3493798721410326,9.008375166666667,1.5009383358504362,0.7062203372974264,7.881058799999996,0.42499110298999854,0.1997515023346929,-0.07486536666666765,24.77231850826017,1.3628220258999708,0.6884059499593724,2.1803099405794164,9.25322755,-0.10528224999999941,-2.767672187171383e-05
2021-03-12 02:40:00,0.509,8.939208,272.7939833333333,8.696,9.2575615,0.5615614999999998,0.24320800000000098,0.6667802076061076,3.105535604736004,9.007375166666668,1.4755013294017183,0.6521406006642128,7.915248000000004,0.39234849050036114,0.1870539581279228,-0.068167166666667,26.144035352547007,1.3245415933638232,0.691405210089427,2.134061629664138,9.268593016666667,-0.09561498333333346,-2.5135379425166523e-05
2021-03-12 08:35:00,0.477,8.9214824,233.75365,8.837,9.318752,0.4817520000000002,0.08448240000000062,0.7151203154852714,2.646502021223003,8.975375166666668,1.4657136131742194,0.5302116794822962,7.808894400000002,0.3389086707617665,0.1634788757911728,-0.05389276666666731,31.25035564173666,1.2530512471593764,0.699662359482976,2.094887045599146,9.268721820833333,-0.07776057916666729,-2.044179263056448e-05
2021-03-12 09:50:00,0.468,8.9138818,227.8499,8.861,9.3288428,0.46784279999999967,0.05288179999999976,0.7224035211613072,2.5585128591731015,8.966375166666667,1.4591101270243045,0.508728866999477,7.763290800000002,0.32956550579982147,0.15843916626339022,-0.05249336666666693,32.14613925928781,1.2354193828761943,0.7007024485651464,2.082353401236398,9.267141633333333,-0.07174016666666744,-1.8859139502278507e-05
2021-03-12 13:30:00,0.446,8.898418,199.94680000000002,8.901,9.3282246,0.4272246000000006,0.0,0.73,2.2561348942760393,8.944375166666667,1.4089942750220115,0.4488114932790299,7.670507999999996,0.29413109200538484,0.14216233491150862,-0.045957166666667604,33.65911369974841,1.172776170032948,0.7022202634146714,2.0064847860848176,9.2730122,-0.050405799999999334,-1.3250736067297407e-05
2021-03-12 20:40:00,0.443,8.8831992,229.5657,8.7915,9.2719365,0.4804365000000015,0.09169920000000076,0.7130388321955528,2.627997807733853,8.941375166666667,1.459450675643449,0.5456871795055831,7.579195199999999,0.34673837239788374,0.16883095632579675,-0.05817596666666702,29.574850546505765,1.269301265362976,0.6974116072881723,2.092667601731498,9.243684585714286,-0.06451461428571398,-1.6959677782784956e-05
2021-03-12 21:55:00,0.462,8.888666,264.60356666666667,8.618666666666668,9.178501,0.5598343333333329,0.2699993333333328,0.6538783414615564,3.0314057558203205,8.960375166666667,1.4447242396272741,0.678812885211377,7.611996000000003,0.3982405870707656,0.19078209369130272,-0.07170916666666649,23.43866831168188,1.3255148211122545,0.6851194253197599,2.108718839716142,9.236040557692307,-0.07762544230769314,-2.040626769392564e-05
2021-03-12 22:55:00,0.48,8.9090908,279.866125,8.534,9.1422754,0.6082754000000001,0.37509079999999884,0.6104995603841108,3.2054836032693093,8.978375166666668,1.4060272071029805,0.7403011972828712,7.734544799999997,0.41443726633651545,0.19303644478003942,-0.06928436666666826,20.538740531023635,1.3166533442768364,0.6765537254668181,2.0782195917003192,9.238387896153846,-0.09570290384615382,-2.5158492073121405e-05
2021-03-12 23:45:00,0.5,8.9243887,294.441825,8.515,9.147251,0.6322510000000001,0.40938869999999916,0.5984172709156456,3.329631957969041,8.998375166666667,1.405099645248762,0.7656754062768959,7.826332199999998,0.42543964054695277,0.19564736070398056,-0.07398646666666764,19.895754169405066,1.3212339514455305,0.6743622124114951,2.0835978342027444,9.240261531111111,-0.10912716888888879,-2.868747867741556e-05
2021-03-13 05:20:00,0.546,8.9814473,308.2164875,8.5905,9.2314746,0.6409745999999998,0.3909472999999988,0.6130084104879349,3.4816530234951504,9.044375166666667,1.4492559282788027,0.7464485325181678,8.168683799999995,0.42621958552186245,0.1962684762628311,-0.0629278666666675,22.46728139304699,1.3392543776370103,0.6824774365443794,2.1235221132245625,9.2807773,-0.12566999999999878,-3.303627760252334e-05
2021-03-13 05:45:00,0.537,8.9762168,297.5277300000001,8.658000000000001,9.2660986,0.6080985999999982,0.3182167999999983,0.6420109955970549,3.3694676897646483,9.035375166666668,1.478385554858811,0.7028419749422475,8.137300799999997,0.41407682628183656,0.1936388449040502,-0.05915836666666863,24.80729801835119,1.341966113990985,0.6884870984202788,2.14729594534297,9.284350157142857,-0.11686664285714271,-3.0722040709028056e-05
2021-03-13 06:00:00,0.532,8.9657061,292.5262769230769,8.694,9.281461449999998,0.5874614499999975,0.2717060999999994,0.6592308434479454,3.2852195797693793,9.030375166666667,1.4920571131216445,0.6771356807553078,8.0742366,0.4068768036558873,0.1915874850092802,-0.06466906666666716,26.073305726779893,1.3402141121542899,0.6912595064230806,2.1584616186217644,9.285501194444445,-0.10520490555555567,-2.7656389473069316e-05
2021-03-13 06:10:00,0.527,8.9606309,287.0230076923077,8.724333333333334,9.2946563,0.5703229666666658,0.23629756666666601,0.6713522217729676,3.200291561539497,9.025375166666667,1.49716306099851,0.6529746987281113,8.043785399999999,0.3978588938411382,0.18814473215619154,-0.06474426666666666,27.150734430678064,1.3321892836081635,0.6933785504996295,2.1592289809364527,9.284944983333332,-0.10068591666666754,-2.64684323519105e-05
2021-03-13 06:20:00,0.523,8.955823200000001,281.8077,8.748,9.3133105,0.5653105000000007,0.20782320000000176,0.6819485259084247,3.2080416472968523,9.021375166666667,1.5140958303274057,0.6453498414513812,8.014939200000006,0.4002577645625621,0.18864423690142693,-0.06555196666666596,27.99861770414939,1.3368844174441594,0.6949004432716264,2.178867267948436,9.284388772222222,-0.09643442777777905,-2.5350795945788394e-05
2021-03-14 09:10:00,0.437,8.8875977,186.054375,8.9255,9.330332049999999,0.40483204999999955,0.0,0.73,2.0811003216483814,8.935375166666667,1.3715717973042456,0.4133424959412396,7.605586200000003,0.27362786600832695,0.131448275040257,-0.04777746666666616,34.599025375218595,1.1290038766166608,0.7030213041477054,1.9509676153655755,9.275167956756757,-0.037429743243243496,-9.839574985079784e-06
2021-03-15 03:30:00,0.438,8.8838848,200.6671,8.905,9.3305078,0.4255078000000001,0.0,0.73,2.242549164892085,8.936375166666668,1.4061604068264761,0.4453507610122095,7.583308800000003,0.2957217257052863,0.1410326198874466,-0.0524903666666674,33.81185942292862,1.168335521460442,0.7023576104500444,2.0020576212244094,9.26647731111111,-0.04240748888889029,-1.114813062273667e-05
2021-03-15 06:55:00,0.438,8.8904512,186.47988333333333,8.939499999999999,9.3460762,0.4065762000000017,0.0,0.73,2.094563896967592,8.936375166666668,1.3745232136510495,0.41119727136567763,7.622707199999995,0.27477952937344796,0.13013222261726626,-0.04592396666666865,35.140908290055286,1.1240011889607942,0.7034364126689545,1.954012031358855,9.271385375,-0.044065824999999836,-1.1584075972660315e-05
2021-03-16 12:20:00,0.381,8.8661074,80.87021,9.114,9.3473154,0.23331539999999862,0.0,0.73,0.9105332149687263,8.879375166666668,1.0412447034560097,0.17858977740362195,7.476644400000003,0.12178367276217202,0.06072630683091765,-0.013267766666666958,42.24529203395025,0.7708057287853846,0.7061663151576772,1.4745035002462754,9.269609064285714,-0.021498335714286998,-5.65150781132676e-06
2021-03-17 10:05:00,0.405,8.8616094,161.8606,8.857,9.229034200000001,0.37203420000000165,0.004609400000001429,0.7297280446220402,1.8327075103362924,8.903375166666667,1.3143490398989794,0.3936951120827323,7.449656400000004,0.24601235438674615,0.12904410148447126,-0.04176576666666598,31.996237722900233,1.1146769335560116,0.7005359603275306,1.8762049549668582,9.25433146111111,-0.03227793888889002,-8.485262589087809e-06
2021-03-18 07:55:00,0.402,8.8698359,128.7483,8.962,9.2791328,0.31713279999999955,0.0,0.73,1.4429205803699343,8.900375166666667,1.2139524713622023,0.2979447207825811,7.499015399999999,0.19241467091398884,0.09913128566664971,-0.03053926666666662,36.0194526553249,0.9818658659331678,0.7040399304792272,1.7242665064975602,9.268264830645162,-0.02657106935483816,-6.985034004952198e-06
